n,true,quad,mc,qmc,bq,sbq_uni,sbq_uni_m12,sbq_uni_m32,sbq_uni_m52,sbq_gauss,sbq_gauss_m12,sbq_gauss_m32,sbq_gauss_m52
10.0,19.916666666666664,19.151543906822678,40.5254688712977,39.58944026276094,18.234390507738933,23.309221536746595,24.788154496160566,25.518988263403322,23.190216190426582,17.871260544229557,24.042860101394503,22.585821134508485,19.080815106712453
25.0,19.916666666666664,19.151543906822678,11.54688388862977,35.16781633448956,21.48029800103263,20.05180611848774,24.82207029645245,23.01972464476249,22.111803143813738,21.099184529642145,23.568629639835688,22.78570170809713,21.83723464234513
50.0,19.916666666666664,19.151543906822678,30.937285532815736,28.863560795004865,20.39652235757477,22.858519556464813,22.802736740883795,22.239267101260506,21.98488447485459,20.345554661500493,19.134559493486158,19.551164569828753,19.06291557234153
100.0,19.916666666666664,19.151543906822678,19.406179081624437,26.093897092263774,20.716984849575,19.945169795759544,19.378908241485767,19.65410032328638,19.282749128527534,20.539849189729132,20.12700681475735,20.271167174069202,19.994849487917623
250.0,19.916666666666664,19.151543906822678,19.669987746687678,21.50454535793033,19.899950323187134,19.89346064582068,19.81836914288916,19.90829763851644,19.874198482452943,19.590360436189922,19.736637184523374,19.786659213522277,19.734672869666532
500.0,19.916666666666664,19.151543906822678,14.983435855504041,21.124977486849154,19.958934244511397,19.924732276027363,19.82183649802281,19.87910977090487,19.84526158237183,19.682310289282402,19.648639447772943,19.680367006853594,19.605027750787904
750.0,19.916666666666664,19.151543906822678,20.13697371455337,21.013254616472032,19.960677297210594,19.9103758608886,19.911527947786205,19.906398154877007,19.897956199037473,19.67991663435331,19.66923699812496,19.671505820808754,19.648612833544675
1000.0,19.916666666666664,19.151543906822678,20.154577895770693,20.70158094263454,19.92447960895816,19.902610125014014,19.860410302857684,19.869568694103595,19.869632777509405,19.6362056645792,19.61222294221283,19.615148621129645,19.61373643699426
