n,true,quad,mc,qmc,bq,sbq_uni,sbq_uni_m12,sbq_uni_m32,sbq_uni_m52,sbq_gauss,sbq_gauss_m12,sbq_gauss_m32,sbq_gauss_m52
10.0,0.0,4.212019904161593,24.585434582669592,1.4403215470160788,1.3878931458752704,1.8039884034655,0.8498861852892317,1.5773353725515131,1.775218496101712,1.059499417643628,2.3513316809313567,2.1923206005270877,0.9249684058274301
25.0,0.0,4.212019904161593,26.147979082538846,3.2542832101177477,1.9484992545800217,2.3320862423539945,3.0176822063230366,3.1146127732686324,3.068231215387303,2.0054931329302024,2.8323025812942944,2.4423066653069183,2.441855392361278
50.0,0.0,4.212019904161593,20.683172107917297,1.1343190347820586,1.7352589017942404,0.5170321939343175,0.8271330307838143,1.3688012657367348,0.934663043274352,1.6755975419027305,2.3078920724316956,2.3019180182654964,1.3383130427331416
100.0,0.0,4.212019904161593,8.494459265381423,0.6901019508627212,0.6964636948607622,0.4714311652342717,0.9017710002656967,0.5964526494385026,0.39728103644340135,0.8161418661934302,1.5144225434444765,0.6767492686390801,0.6297814498797804
250.0,0.0,4.212019904161593,6.771380963938671,0.31952650016824063,0.35265877435145504,0.29380926273150304,0.39677326183684214,0.3260529278592714,0.3043875497826922,0.34276658751161004,0.4404033956311068,0.37103847159539805,0.42266369280792343
500.0,0.0,4.212019904161593,6.812618971726933,0.16891157650172736,0.1914519568094066,0.15212228753985788,0.197818818499829,0.17814342615586493,0.15650416229449168,0.34922537804104986,0.35875303534474384,0.3552615352694917,0.3277286823504653
750.0,0.0,4.212019904161593,5.791710948748123,0.1284946820998791,0.16390469232861443,0.13168700405977757,0.13483954754939828,0.14602598371330708,0.13659052249584355,0.2546342949770881,0.2722535761469077,0.2418720136771985,0.2418504853678286
1000.0,0.0,4.212019904161593,3.063113819891052,0.09197856904528669,0.10480895467566989,0.09540419798249809,0.10420758563013433,0.08176980241504005,0.09851389849598055,0.2707280380057949,0.2708757964587462,0.25968116914985767,0.26637106012462025
