n,true,quad,mc,qmc,bq,gbq_uni,gbq_uni_m12,gbq_uni_m32,gbq_uni_m52,gbq_gauss,gbq_gauss_m12,gbq_gauss_m32,gbq_gauss_m52
10.0,0.0,0.1329295678317516,0.024969931929715812,0.017183207639165754,0.03247737373979238,0.0645772891548215,0.05899952352585193,0.05964810595727174,0.055718009042594746,0.0659741878656218,0.05962487155008915,0.06156174545331746,0.057424698248498794
25.0,0.0,0.20231777837979587,0.04775681668488996,0.037415691955501845,0.03956924002126562,0.05653009074758584,0.05688595712615664,0.03787394031612233,0.04588513329253244,0.05662849127963983,0.055813909665208536,0.03893369848863713,0.047029283019497874
50.0,0.0,0.20518737218733044,0.021239919527821918,0.014050801969589476,0.014533077504812584,0.016479155132929475,0.06512996081726859,0.02494523055276468,0.017299146483199943,0.015465588804104508,0.062455194083014434,0.02513245725035163,0.016158839096418548
100.0,0.0,0.19083493286862996,0.008700411723114832,0.011883517968978064,0.016500426435404805,0.017678110459600178,0.022086363214898614,0.02478492001562911,0.019405208706309088,0.018024947465110665,0.01857606930245043,0.02648857466852545,0.019955315208412948
250.0,0.0,0.24016410427103158,0.008421039158881552,0.007762426339313477,0.007040282250028409,0.008497691930110423,0.01446779787839153,0.009079251936077752,0.00939484600994381,0.008406441601034596,0.01004936750451671,0.00862372534778438,0.009241596035396859
500.0,0.0,0.1946183824955254,0.0071106217567246666,0.00433040503923465,0.0036372717679108487,0.003822488777181439,0.014069513827080148,0.0032061837007812156,0.00328395284217094,0.0034502627750125172,0.012399696497418117,0.0019590125088676056,0.002751192149563487
