x,y
3.26171875,-19.002357787024266
2.01171875,-2.598098270457739
4.51171875,-21.72544822583677
0.44921875,-4.119069287547063
2.94921875,-16.182973607786153
1.69921875,-2.903338302560769
4.19921875,-25.009901816077218
1.07421875,-4.100429003440695
3.57421875,-22.067090446792463
2.32421875,-2.920926652871457
4.82421875,-12.218227369151462
0.29296875,-3.8097953761762255
2.79296875,-15.030492065155158
1.54296875,-3.193608839967964
4.04296875,-25.104503622599623
0.91796875,-4.284344761284046
3.41796875,-20.548535034061388
2.16796875,-2.6639266901775036
4.66796875,-17.927245453641262
0.60546875,-4.304883661637177
3.10546875,-17.523460429468287
1.85546875,-2.6907593753576293
4.35546875,-23.97837229912784
1.23046875,-3.8334583931582524
3.73046875,-23.43711604985674
2.48046875,-3.39365531875319
4.98046875,-4.188969713971346
0.009765625,-3.029293909301913
2.509765625,-13.50765541493135
1.259765625,-3.7768545284856994
3.759765625,-23.66584200969416
0.634765625,-4.325000476327176
3.134765625,-17.7920477891698
1.884765625,-2.663024773863497
4.384765625,-23.658198605879505
0.322265625,-3.8762585066646977
2.822265625,-15.230620978239557
1.572265625,-3.135271574868483
4.072265625,-25.14626233849728
0.947265625,-4.257548163307973
3.447265625,-20.83864505516746
2.197265625,-2.6966874915464976
4.697265625,-17.014086680968347
0.166015625,-3.4845951627957845
2.666015625,-14.254015962675084
1.416015625,-3.456522093661959
3.916015625,-24.663331891066235
0.791015625,-4.353703775464936
3.291015625,-19.289664473486454
2.041015625,-2.5972894202604655
4.541015625,-21.141430980202102
0.478515625,-4.1637966593961835
2.978515625,-16.421212468213497
1.728515625,-2.8562559083738677
4.228515625,-24.895913281435213
1.103515625,-4.055747860666969
3.603515625,-22.339381895663763
2.353515625,-2.992547852582873
4.853515625,-10.902570418757904
0.087890625,-3.2615937118928002
2.587890625,-13.851660881834704
1.337890625,-3.6194235142531563
3.837890625,-24.216557243241567
0.712890625,-4.355734516809406
3.212890625,-18.52918128881103
1.962890625,-2.6117461031364817
4.462890625,-22.579456785640303
0.400390625,-4.0348335038490575
2.900390625,-15.80084133920738
1.650390625,-2.987745635329901
4.150390625,-25.127773045062185
1.025390625,-4.168261772294699
3.525390625,-21.60227546713233
2.275390625,-2.818409386520414
4.775390625,-14.231404289414256
0.244140625,-3.691366615807709
2.744140625,-14.714170433530597
1.494140625,-3.293350028365892
3.994140625,-24.98198435023798
0.869140625,-4.320277484198158
3.369140625,-20.063366603949106
2.119140625,-2.624214668280472
4.619140625,-19.30141837459334
0.556640625,-4.260925559701462
3.056640625,-17.08695267721825
1.806640625,-2.7462410398945565
4.306640625,-24.41779963221026
1.181640625,-3.923849718748641
3.681640625,-23.033366963217958
2.431640625,-3.221666542840211
4.931640625,-6.973945267372727
0.048828125,-3.1461208854060203
2.548828125,-13.672365377872524
1.298828125,-3.6991394717486794
3.798828125,-23.952759825472498
0.673828125,-4.344518507898869
3.173828125,-18.157119805257793
1.923828125,-2.633081178812829
4.423828125,-23.161170071819328
0.361328125,-3.959067507283038
2.861328125,-15.509209691379368
1.611328125,-3.0598465723122388
4.111328125,-25.161723676999685
0.986328125,-4.216029364068021
3.486328125,-21.222806485018594
2.236328125,-2.751181002256856
4.736328125,-15.687773650259116
0.205078125,-3.590391967054842
2.705078125,-14.476939074966452
1.455078125,-3.3746376623733734
3.955078125,-24.84026481178293
0.830078125,-4.340800424579669
3.330078125,-19.67555458119054
2.080078125,-2.605308890215695
4.580078125,-20.274443848593677
0.517578125,-4.216439306369779
3.017578125,-16.74875761877533
1.767578125,-2.7982278712673576
4.267578125,-24.689784387287858
1.142578125,-3.9919634547871676
3.642578125,-22.692871089089152
2.392578125,-3.100099939052
4.892578125,-9.016697049933413
0.126953125,-3.374720826533661
2.626953125,-14.045557589953745
1.376953125,-3.5383362935423004
3.876953125,-24.45440077755083
0.751953125,-4.358746937488462
3.251953125,-18.90710272544456
2.001953125,-2.5996215939463516
4.501953125,-21.907962497281545
0.439453125,-4.103179781656394
2.939453125,-16.10502884529214
1.689453125,-2.9196544554420996
4.189453125,-25.040515424122162
1.064453125,-4.114679273167525
3.564453125,-21.975140350784017
2.314453125,-2.8987513486541436
4.814453125,-12.638541418488414
0.283203125,-3.7868524328851834
2.783203125,-14.965491794017993
1.533203125,-3.2133343184696903
4.033203125,-25.08514371672308
0.908203125,-4.292418576423273
3.408203125,-20.451597421505625
2.158203125,-2.654514592467506
4.658203125,-18.216605305496245
0.595703125,-4.297133741551164
3.095703125,-17.435006810432327
1.845703125,-2.700956745870002
4.345703125,-24.075480844188945
1.220703125,-3.8519558762110075
3.720703125,-23.35851441226086
2.470703125,-3.357462309972192
4.970703125,-4.767155039293442
0.029296875,-3.0878113331181396
2.529296875,-13.588190279389806
1.279296875,-3.7382858332438498
3.779296875,-23.81201869964744
0.654296875,-4.335801401040868
3.154296875,-17.973642980043138
1.904296875,-2.6470152717883186
4.404296875,-23.41995760663113
0.341796875,-3.9185171596335806
2.841796875,-15.368257304487003
1.591796875,-3.0971864714200876
4.091796875,-25.159931572667944
0.966796875,-4.237595666642761
3.466796875,-21.031196990922496
2.216796875,-2.722367471275816
4.716796875,-16.36679175465079
0.185546875,-3.538051647864819
2.685546875,-14.363677785494843
1.435546875,-3.4155471830303266
3.935546875,-24.755996016064643
0.810546875,-4.348220620094622
3.310546875,-19.482279144912724
2.060546875,-2.599971180088146
4.560546875,-20.720839409359
0.498046875,-4.191127590106049
2.998046875,-16.58360749779095
1.748046875,-2.8265284636967465
4.248046875,-24.800806779562123
1.123046875,-4.024430177600522
3.623046875,-22.517607947269795
2.373046875,-3.0445872521380855
4.873046875,-9.978803246653484
0.107421875,-3.318509129640603
2.607421875,-13.946785237204182
1.357421875,-3.5790113617446475
3.857421875,-24.338905197928995
0.732421875,-4.3582580615754125
3.232421875,-18.717483602659428
1.982421875,-2.6044956663196492
4.482421875,-22.25525700586391
0.419921875,-4.06995500819508
2.919921875,-15.951398865141215
1.669921875,-2.953156054441621
4.169921875,-25.09105658825834
1.044921875,-4.142168988497048
3.544921875,-21.789657076574855
2.294921875,-2.856918949988226
4.794921875,-13.452443772080782
0.263671875,-3.739834310434304
2.763671875,-14.838085975641803
1.513671875,-3.2531407308289593
4.013671875,-25.038598429653717
0.888671875,-4.307245678963369
3.388671875,-20.257527444471776
2.138671875,-2.637909729826929
4.638671875,-18.773351182288167
0.576171875,-4.28006971141545
3.076171875,-17.25979994050536
1.826171875,-2.72272016796083
4.326171875,-24.25571776050961
1.201171875,-3.888340045544424
3.701171875,-23.198010953186127
2.451171875,-3.28777415532673
4.951171875,-5.891509707692563
0.068359375,-3.2040905459382714
2.568359375,-13.760187690046479
1.318359375,-3.6594926221062276
3.818359375,-24.08772277162487
0.693359375,-4.351159300437104
3.193359375,-18.342345371471566
1.943359375,-2.6212994984200852
4.443359375,-22.881213814504264
0.380859375,-3.997856022416528
2.880859375,-15.653423913228181
1.630859375,-3.0233376994886214
4.130859375,-25.15116498139949
1.005859375,-4.192900327553872
3.505859375,-21.413244514161562
2.255859375,-2.7831788072137718
4.755859375,-14.976244201708395
0.224609375,-3.6415255294412248
2.724609375,-14.593778390866447
1.474609375,-3.3338772145032456
3.974609375,-24.91573231818964
0.849609375,-4.331474659460383
3.349609375,-19.869312006788988
2.099609375,-2.613368596534001
4.599609375,-19.80154130418103
0.537109375,-4.239710979144348
3.037109375,-16.916571454438582
1.787109375,-2.771437726586356
4.287109375,-24.562300358883277
1.162109375,-3.958414000052272
3.662109375,-22.864887684489787
2.412109375,-3.1591169473074663
4.912109375,-8.015374124578358
0.146484375,-3.4301180426928397
2.646484375,-14.147971255501972
1.396484375,-3.497479285802029
3.896484375,-24.562670240015933
0.771484375,-4.357221177283492
3.271484375,-19.097883368426693
2.021484375,-2.597195956400383
4.521484375,-21.53691121525756
0.458984375,-4.134471191810036
2.958984375,-16.261659024148713
1.708984375,-2.887326092750328
4.208984375,-24.975640390439395
1.083984375,-4.085851861900693
3.583984375,-22.158469505493514
2.333984375,-2.9439480065684895
4.833984375,-11.78886483928184
0.302734375,-3.8323494697965828
2.802734375,-15.096350601400019
1.552734375,-3.174016089362823
4.052734375,-25.121180942080656
0.927734375,-4.275837993529905
3.427734375,-20.645373181334918
2.177734375,-2.6740881862065455
4.677734375,-17.63043571000938
0.615234375,-4.312111533051876
3.115234375,-17.612461697660848
1.865234375,-2.6810316188107493
4.365234375,-23.876505462610595
1.240234375,-3.814769499410914
3.740234375,-23.514564760050717
2.490234375,-3.430750559298332
4.990234375,-3.5999571520983693
0.0048828125,-3.0146480658799097
2.5048828125,-13.488089357456275
1.2548828125,-3.7863975033052513
3.7548828125,-23.628487954905395
0.6298828125,-4.321974082792408
3.1298828125,-17.746958052425057
1.8798828125,-2.66734230604517
4.3798828125,-23.714620438543548
0.3173828125,-3.865433610855759
2.8173828125,-15.19673597181243
1.5673828125,-3.144899233403364
4.0673828125,-25.141043907049905
0.9423828125,-4.2622783548917615
3.4423828125,-20.79038603163913
2.1923828125,-2.6907509638478597
4.6923828125,-17.17104499177158
0.1611328125,-3.4710677261134455
2.6611328125,-14.227165074205217
1.4111328125,-3.4667662856358974
3.9111328125,-24.638900885434836
0.7861328125,-4.3547684753767575
3.2861328125,-19.241634430606254
2.0361328125,-2.5970260786633457
4.5361328125,-21.242628396107975
0.4736328125,-4.156651230827648
2.9736328125,-16.381054436189444
1.7236328125,-2.863900868654283
4.2236328125,-24.917266122066096
1.0986328125,-4.063390131153751
3.5986328125,-22.294394993069815
2.3486328125,-2.980076809010411
4.8486328125,-11.127623505753984
0.0830078125,-3.247268376104386
2.5830078125,-13.828450239956112
1.3330078125,-3.6294760621011037
3.8330078125,-24.18494261722327
0.7080078125,-4.354783653548508
3.2080078125,-18.48232911583449
1.9580078125,-2.6139214453943946
4.4580078125,-22.65697480308671
0.3955078125,-4.025761447865761
2.8955078125,-15.763690056244968
1.6455078125,-2.9965530127442426
4.1455078125,-25.13485086062883
1.0205078125,-4.174559939629147
3.5205078125,-21.55516277688332
2.2705078125,-2.8092961022128957
4.7705078125,-14.420781239065375
0.2392578125,-3.6790320203712374
2.7392578125,-14.683740885335197
1.4892578125,-3.303455335423818
3.9892578125,-24.9663082548565
0.8642578125,-4.323250255445401
3.3642578125,-20.01483543114344
2.1142578125,-2.621238473353996
4.6142578125,-19.429040425478917
0.5517578125,-4.255815559102387
3.0517578125,-17.044122134957973
1.8017578125,-2.752386309186334
4.3017578125,-24.455550836500464
1.1767578125,-3.93258215735156
3.6767578125,-22.99159493860313
2.4267578125,-3.205696524101966
4.9267578125,-7.238111475352266
0.0439453125,-3.1315702982532008
2.5439453125,-13.650979893504747
1.2939453125,-3.708976016156248
3.7939453125,-23.91810273422707
0.6689453125,-4.342534234562414
3.1689453125,-18.111081369929003
1.9189453125,-2.636365902522334
4.4189453125,-23.227827051062356
0.3564453125,-3.9490930757183724
2.8564453125,-15.473663604679622
1.6064453125,-3.069106990643184
4.1064453125,-25.16241488630684
0.9814453125,-4.2215694781693065
3.4814453125,-21.17500487804947
2.2314453125,-2.7436810377277308
4.7314453125,-15.86054514046524
0.2001953125,-3.5774165657809993
2.7001953125,-14.448287409679502
1.4501953125,-3.384854344998024
3.9501953125,-24.820006735872944
0.8251953125,-4.342835396404616
3.3251953125,-19.627183449466948
2.0751953125,-2.6037218273293714
4.5751953125,-20.38850013046642
0.5126953125,-4.21030188287603
3.0126953125,-16.707216711790245
1.7626953125,-2.805164670870119
4.2626953125,-24.719061786859704
1.1376953125,-4.000184259583653
3.6376953125,-22.64934846641723
2.3876953125,-3.0858944026817934
4.8876953125,-9.260865686114816
0.1220703125,-3.360740021765671
2.6220703125,-14.020522806805296
1.3720703125,-3.5485252943929226
3.8720703125,-24.42618959645167
0.7470703125,-4.358814424315731
3.2470703125,-18.859582888190197
1.9970703125,-2.600613363057752
4.4970703125,-21.996987288138506
0.4345703125,-4.095053479939643
2.9345703125,-16.06633717972337
1.6845703125,-2.927923189724388
4.1845703125,-25.05447447224875
1.0595703125,-4.121679457373452
3.5595703125,-21.928961372636955
2.3095703125,-2.887979425692114
4.8095703125,-12.845338133996696
0.2783203125,-3.7752377896693963
2.7783203125,-14.933315095075493
1.5283203125,-3.2232434908470307
4.0283203125,-25.07447522207905
0.9033203125,-4.29629141613099
3.4033203125,-20.40309945920648
2.1533203125,-2.650087327428073
4.6533203125,-18.358520963417043
0.5908203125,-4.29306314040837
3.0908203125,-17.390989893622695
1.8408203125,-2.706228405108326
4.3408203125,-24.12227385116403
1.2158203125,-3.8611299724333805
3.7158203125,-23.318793690452758
2.4658203125,-3.339703474761044
4.9658203125,-5.052223959447634
0.0244140625,-3.0731961880707344
2.5244140625,-13.567715635816196
1.2744140625,-3.7479851539495947
3.7744140625,-23.77597089563724
0.6494140625,-4.33329674884592
3.1494140625,-17.928062707758297
1.8994140625,-2.6508261095284755
4.3994140625,-23.481420005697395
0.3369140625,-3.9081104630807557
2.8369140625,-15.333535319867078
1.5869140625,-3.1066412366900193
4.0869140625,-25.15760943405129
0.9619140625,-4.242737032045365
3.4619140625,-20.98313855844682
2.2119140625,-2.7156557351267683
4.7119140625,-16.53155898614019
0.1806640625,-3.5247885204221303
2.6806640625,-14.335924126110509
1.4306640625,-3.4257880371426332
3.9306640625,-24.733601368872538
0.8056640625,-4.349774175711782
3.3056640625,-19.434056678721724
2.0556640625,-2.599054360574536
4.5556640625,-20.828379193145448
0.4931640625,-4.184483261110638
2.9931640625,-16.54274698898251
1.7431640625,-2.833829834802539
4.2431640625,-24.826054405294993
1.1181640625,-4.032369874916691
3.6181640625,-22.473318283375246
2.3681640625,-3.0312530536714863
4.8681640625,-10.213305289617715
0.1025390625,-3.3043418084622074
2.6025390625,-13.922661965323709
1.3525390625,-3.5891421932586334
3.8525390625,-24.308946193875112
0.7275390625,-4.35781864206542
3.2275390625,-18.67027863318749
1.9775390625,-2.6060883364777485
4.4775390625,-22.338446442232634
0.4150390625,-4.061350929642013
2.9150390625,-15.913468720407547
1.6650390625,-2.96170478750265
4.1650390625,-25.101512077359537
1.0400390625,-4.14882541859664
3.5400390625,-21.74297980134464
2.2900390625,-2.8469817153003394
4.7900390625,-13.650427429052693
0.2587890625,-3.727850388654967
2.7587890625,-14.806778510003749
1.5087890625,-3.2631586105837105
4.0087890625,-25.025371885869088
0.8837890625,-4.310673518807373
3.3837890625,-20.208987947073446
2.1337890625,-2.63421551440255
4.6337890625,-18.908027737844385
0.5712890625,-4.275478367894816
3.0712890625,-17.216362666406535
1.8212890625,-2.7284388009173695
4.3212890625,-24.297917683726478
1.1962890625,-3.897302241552533
3.6962890625,-23.157226082059406
2.4462890625,-3.270912405990411
4.9462890625,-6.1660126736939915
0.0634765625,-3.1896370111905865
2.5634765625,-13.737889927966751
1.3134765625,-3.669446994415454
3.8134765625,-24.0545427643019
0.6884765625,-4.349693224165196
3.1884765625,-18.295882509069646
1.9384765625,-2.624038960590825
4.4384765625,-22.95322184256689
0.3759765625,-3.988326829411039
2.8759765625,-15.617067691187845
1.6259765625,-3.032382316439157
4.1259765625,-25.154988775743433
1.0009765625,-4.1988262187695
3.5009765625,-21.36575760347596
2.2509765625,-2.7748781393043362
4.7509765625,-15.15721801637851
0.2197265625,-3.6288600426801905
2.7197265625,-14.564234438890782
1.4697265625,-3.3440487548226248
3.9697265625,-24.897713072000286
0.8447265625,-4.333982925107153
3.3447265625,-19.82083746720987
2.0947265625,-2.6110949333239706
4.5947265625,-19.9222908056383
0.5322265625,-4.234085311343978
3.0322265625,-16.874373454935057
1.7822265625,-2.7779891080144976
4.2822265625,-24.59574483947519
1.1572265625,-3.9668991829399993
3.6572265625,-22.822203678311002
2.4072265625,-3.1440325713778225
4.9072265625,-8.26942985536688
0.1416015625,-3.4163509593383052
2.6416015625,-14.1220269658094
1.3916015625,-3.5077061362561914
3.8916015625,-24.536301060245393
0.7666015625,-4.357790281933862
3.2666015625,-19.05008802378964
2.0166015625,-2.597568935811326
4.5166015625,-21.631937819249092
0.4541015625,-4.126831442386762
2.9541015625,-16.222224337519354
1.7041015625,-2.8952935412731646
4.2041015625,-24.9932311333142
1.0791015625,-4.093180813302043
3.5791015625,-22.112853411029135
2.3291015625,-2.9323312705800806
4.8291015625,-12.004683760470899
0.2978515625,-3.8211215496776303
2.7978515625,-15.063314375705435
1.5478515625,-3.1837952053090266
4.0478515625,-25.113181107928767
0.9228515625,-4.280145149691978
3.4228515625,-20.596968181937772
2.1728515625,-2.6689133191522405
4.6728515625,-17.779777727493297
0.6103515625,-4.308562872061603
3.1103515625,-17.567893522530714
1.8603515625,-2.6858361708168017
4.3603515625,-23.928038304831663
1.2353515625,-3.824137296828726
3.7353515625,-23.47598702435113
2.4853515625,-3.412090032501342
4.9853515625,-3.895824154889226
0.0146484375,-3.043935327750373
2.5146484375,-13.52744836347227
1.2646484375,-3.7672706900943322
3.7646484375,-23.702877316332827
0.6396484375,-4.327896352241678
3.1396484375,-17.837263120797214
1.8896484375,-2.6588320804674446
4.3896484375,-23.60053093679681
0.3271484375,-3.886980231690697
2.8271484375,-15.264716377348005
1.5771484375,-3.1256851290510186
4.0771484375,-25.15076755196389
0.9521484375,-4.252714043940384
3.4521484375,-20.886859114067416
2.2021484375,-2.702816571579657
4.7021484375,-16.85519430440308
0.1708984375,-3.498058785334732
2.6708984375,-14.281092939051657
1.4208984375,-3.446276791144808
3.9208984375,-24.687263090814465
0.7958984375,-4.352516202160499
3.2958984375,-19.337746643101493
2.0458984375,-2.597714537876211
4.5458984375,-21.038664155962717
0.4833984375,-4.17081741028525
2.9833984375,-16.461548122839954
1.7333984375,-2.8486948715162415
4.2333984375,-24.873599273574168
1.1083984375,-4.048029726599079
3.6083984375,-22.38420093626345
2.3583984375,-3.0052338811013577
4.8583984375,-10.675175340270325
0.0927734375,-3.275882287632254
2.5927734375,-13.875099738283648
1.3427734375,-3.609349521644486
3.8427734375,-24.24776650011459
0.7177734375,-4.356557135467011
3.2177734375,-18.576125139074048
1.9677734375,-2.609714701971125
4.4677734375,-22.500536145082815
0.4052734375,-4.043789540807478
2.9052734375,-15.838188900592552
1.6552734375,-2.9790009139792746
4.1552734375,-25.119862490458257
1.0302734375,-4.161872705877767
3.5302734375,-21.64928510624456
2.2802734375,-2.8277276188554588
4.7802734375,-14.039894856098197
0.2490234375,-3.703615351138933
2.7490234375,-14.744820219952498
1.4990234375,-3.2832645875402697
3.9990234375,-24.997058114407263
0.8740234375,-4.317190036114266
3.3740234375,-20.111904447134133
2.1240234375,-2.627368933922366
4.6240234375,-19.172049858773402
0.5615234375,-4.265906140705408
3.0615234375,-17.12993737185037
1.8115234375,-2.7402005125490065
4.3115234375,-24.378949652512244
1.1865234375,-3.9150581860176428
3.6865234375,-23.074899317783558
2.4365234375,-3.237858951820056
4.9365234375,-6.7072161973030795
0.0537109375,-3.160650202871939
2.5537109375,-13.693978829276393
1.3037109375,-3.689271641696014
3.8037109375,-23.987055817985055
0.6787109375,-4.3463729957963055
3.1787109375,-18.20326756373756
1.9287109375,-2.6299309864119955
4.4287109375,-23.09319009557466
0.3662109375,-3.968931803192352
2.8662109375,-15.544959664273353
1.6162109375,-3.050638093317237
4.1162109375,-25.160260585522526
0.9912109375,-4.21039156863056
3.4912109375,-21.27053490759575
2.2412109375,-2.758879994760793
4.7412109375,-15.512970254526937
0.2099609375,-3.6032919222408184
2.7099609375,-14.505814385750103
1.4599609375,-3.3644302943265423
3.9599609375,-24.85997284727215
0.8349609375,-4.338646341524954
3.3349609375,-19.723955866749737
2.0849609375,-2.6070660860507253
4.5849609375,-20.158730931062326
0.5224609375,-4.222449208686887
3.0224609375,-16.79046503210184
1.7724609375,-2.7913854775065845
4.2724609375,-24.659478180948145
1.1474609375,-3.9836749714451583
3.6474609375,-22.73619083744204
2.3974609375,-3.1145245090219085
4.8974609375,-8.77007742436074
0.1318359375,-3.3886507011358775
2.6318359375,-14.070819972664768
1.3818359375,-3.528135917666934
3.8818359375,-24.482160365156634
0.7568359375,-4.358553521442052
3.2568359375,-18.954695185882034
2.0068359375,-2.5987828588661763
4.5068359375,-21.817452957571565
0.4443359375,-4.11118522837558
2.9443359375,-16.14390804612174
1.6943359375,-2.911459049954492
4.1943359375,-25.025660553306924
1.0693359375,-4.107595473832821
3.5693359375,-22.02118472996222
2.3193359375,-2.9097335500027874
4.8193359375,-12.429508868695397
0.2880859375,-3.798371985799382
2.7880859375,-14.997884324950551
1.5380859375,-3.203455656406536
4.0380859375,-25.0951554990036
0.9130859375,-4.288436132396247
3.4130859375,-20.50007702606482
2.1630859375,-2.659127412719645
4.6630859375,-18.07285071730863
0.6005859375,-4.30107393565297
3.1005859375,-17.47916425382957
1.8505859375,-2.695799984261133
4.3505859375,-24.0275167299578
1.2255859375,-3.842731635553808
3.7255859375,-23.397956850778062
2.4755859375,-3.375446165949005
4.9755859375,-4.479408475445187
0.0341796875,-3.1024134594097825
2.5341796875,-13.608892453437257
1.2841796875,-3.7285504029283136
3.7841796875,-23.84772681806323
0.6591796875,-4.338175798492736
